OBJECTID *,Shape *,PermitNo,FeatCLS,Contact,Source,National_I,Type_Flag,Shape_Leng,Calc_Acres,QUAD_DESC,MINE_STATU,PER_NAME,REGION_DES,PERM_ACT,ACT_INAC,DATE_ISS,PER_TYPE,ORIG_PERM,Shape_Length,Shape_Area
1226,Polygon,422575X,SF,KY Division of Mine Permits,KGS Project,KY422575X,RECNF,33278.93682,87.36273, , , , , , ,<Null>, , ,262.389917,1138.267989
1227,Polygon,423275X,SF,KY Division of Mine Permits,KGS Project,KY423275X,RECNF,6519.114276,16.889426, , , , , , ,<Null>, , ,6519.114276,735703.3825
1229,Polygon,426075X,SF,KY Division of Mine Permits,KGS Project,KY426075X,RECNF,7040.610911,9.942756, , , , , , ,<Null>, , ,7040.610912,433106.4824
1231,Polygon,427075X,SF,KY Division of Mine Permits,KGS Project,KY427075X,RECNF,3042.796971,1.408981, , , , , , ,<Null>, , ,3042.796971,61375.20163
1232,Polygon,427475X,SF,KY Division of Mine Permits,KGS Project,KY427475X,RECNF,9669.976395,4.368752, , , , , , ,<Null>, , ,9669.976395,190302.8261
1233,Polygon,427575X,SF,KY Division of Mine Permits,KGS Project,KY427575X,RECNF,13553.2525,6.189227, , , , , , ,<Null>, , ,13553.2525,269602.7419
1234,Polygon,427675X,SF,KY Division of Mine Permits,KGS Project,KY427675X,RECNF,2695.296314,3.862724, , , , , , ,<Null>, , ,2695.296314,168260.268
1236,Polygon,430275X,SF,KY Division of Mine Permits,KGS Project,KY430275X,RECNF,30684.02642,25.028563, , , , , , ,<Null>, , ,30684.02642,1090244.315
1237,Polygon,430475X,SF,KY Division of Mine Permits,KGS Project,KY430475X,RECNF,19718.0072,14.029714, , , , , , ,<Null>, , ,18527.79841,579468.3016
1238,Polygon,430975X,SF,KY Division of Mine Permits,KGS Project,KY430975X,RECNF,7957.539534,19.726382, , , , , , ,<Null>, , ,7957.539534,859281.1582
1239,Polygon,432175X,SF,KY Division of Mine Permits,KGS Project,KY432175X,RECNF,13891.8954,6.317976, , , , , , ,<Null>, , ,13891.8954,275211.0595
1240,Polygon,432975X,SF,KY Division of Mine Permits,KGS Project,KY432975X,RECNF,12442.19492,26.663706, , , , , , ,<Null>, , ,12366.49847,1121603.347
1242,Polygon,434675X,SF,KY Division of Mine Permits,KGS Project,KY434675X,RECNF,6872.206239,14.751085, , , , , , ,<Null>, , ,6872.206239,642557.1949
1243,Polygon,434775X,SF,KY Division of Mine Permits,KGS Project,KY434775X,RECNF,14034.50051,11.252659, , , , , , ,<Null>, , ,14034.50051,490165.8393
1244,Polygon,435275X,SF,KY Division of Mine Permits,KGS Project,KY435275X,RECNF,38258.19466,32.335528, , , , , , ,<Null>, , ,17315.94878,565091.5208
1245,Polygon,435675X,SF,KY Division of Mine Permits,KGS Project,KY435675X,RECNF,9821.137841,16.986269, , , , , , ,<Null>, , ,3793.06049,53714.54381
1257,Polygon,436375X,SF,KY Division of Mine Permits,KGS Project,KY436375X,RECNF,5526.505348,3.75649, , , , , , ,<Null>, , ,5526.505348,163632.6899
1258,Polygon,436475X,SF,KY Division of Mine Permits,KGS Project,KY436475X,RECNF,46861.51639,53.362254, , , , , , ,<Null>, , ,14283.26746,469904.2116
1303,Polygon,437275X,SF,KY Division of Mine Permits,KGS Project,KY437275X,RECNF,21770.39448,69.713193, , , , , , ,<Null>, , ,7742.529951,1685327.795
1304,Polygon,437475X,SF,KY Division of Mine Permits,KGS Project,KY437475X,RECNF,1374.800929,1.949487, , , , , , ,<Null>, , ,1374.800929,84919.63413
1305,Polygon,437775X,SF,KY Division of Mine Permits,KGS Project,KY437775X,RECNF,9824.021134,15.546992, , , , , , ,<Null>, , ,9824.021134,677226.8749
1306,Polygon,438375X,SF,KY Division of Mine Permits,KGS Project,KY438375X,RECNF,12543.65478,7.390744, , , , , , ,<Null>, , ,12543.65478,321940.8046
1307,Polygon,439575X,SF,KY Division of Mine Permits,KGS Project,KY439575X,RECNF,8087.152066,7.645242, , , , , , ,<Null>, , ,8087.152066,333026.7612
1310,Polygon,441175X,SF,KY Division of Mine Permits,KGS Project,KY441175X,RECNF,11080.94887,17.161884, , , , , , ,<Null>, , ,11080.94887,747571.6745
1312,Polygon,442875X,SF,KY Division of Mine Permits,KGS Project,KY442875X,RECNF,18945.37636,8.247566, , , , , , ,<Null>, , ,1056.2265,19369.4266
1313,Polygon,444275X,SF,KY Division of Mine Permits,KGS Project,KY444275X,RECNF,30850.36927,36.18095, , , , , , ,<Null>, , ,9014.872397,176031.0217
1314,Polygon,444875X,SF,KY Division of Mine Permits,KGS Project,KY444875X,RECNF,29771.36971,34.65727, , , , , , ,<Null>, , ,29771.36971,1509670.662
1317,Polygon,447875X,SF,KY Division of Mine Permits,KGS Project,KY447875X,RECNF,35059.75215,17.168736, , , , , , ,<Null>, , ,35059.75215,747870.1663
1318,Polygon,447975X,SF,KY Division of Mine Permits,KGS Project,KY447975X,RECNF,5494.60426,6.406401, , , , , , ,<Null>, , ,5494.604261,279062.8172
1319,Polygon,448175X,SF,KY Division of Mine Permits,KGS Project,KY448175X,RECNF,13400.95301,15.482573, , , , , , ,<Null>, , ,13400.95301,674420.8663
1320,Polygon,448375X,SF,KY Division of Mine Permits,KGS Project,KY448375X,RECNF,36368.85101,114.015351, , , , , , ,<Null>, , ,1158.681509,15023.75832
1323,Polygon,450274X,SF,KY Division of Mine Permits,KGS Project,KY450274X,RECNF,11082.70215,4.905874, , , , , , ,<Null>, , ,11082.70215,213699.9691
1324,Polygon,450375,SF,KY Division of Mine Permits,KGS Project,KY450375,RECNF,22616.53145,58.369137, , , , , , ,<Null>, , ,22616.53145,2542559.709
1325,Polygon,450575X,SF,KY Division of Mine Permits,KGS Project,KY450575X,RECNF,7214.497888,4.100242, , , , , , ,<Null>, , ,7214.497888,178606.5077
1326,Polygon,451275X,SF,KY Division of Mine Permits,KGS Project,KY451275X,RECNF,37849.96862,23.706839, , , , , , ,<Null>, , ,37849.96862,1032669.915
1327,Polygon,451575X,SF,KY Division of Mine Permits,KGS Project,KY451575X,RECNF,18534.90051,19.37953, , , , , , ,<Null>, , ,16258.30677,620158.205
1328,Polygon,453175X,SF,KY Division of Mine Permits,KGS Project,KY453175X,RECNF,17230.61291,9.050395, , , , , , ,<Null>, , ,17230.61291,394235.1566
1330,Polygon,454675X,SF,KY Division of Mine Permits,KGS Project,KY454675X,RECNF,11408.78817,12.379889, , , , , , ,<Null>, , ,11408.78817,539267.9633
1331,Polygon,454875X,SF,KY Division of Mine Permits,KGS Project,KY454875X,RECNF,37159.69392,23.146468, , , , , , ,<Null>, , ,36766.94055,999552.2504
1332,Polygon,455775X,SF,KY Division of Mine Permits,KGS Project,KY455775X,RECNF,3625.048982,9.038128, , , , , , ,<Null>, , ,3754.404429,292443.4869
1355,Polygon,462375X,SF,KY Division of Mine Permits,KGS Project,KY462375X,RECNF,17519.13492,8.018263, , , , , , ,<Null>, , ,17519.13492,349275.5468
1357,Polygon,463275X,SF,KY Division of Mine Permits,KGS Project,KY463275X,RECNF,2602.406069,4.87223, , , , , , ,<Null>, , ,2602.406069,212234.3117
1359,Polygon,464675X,SF,KY Division of Mine Permits,KGS Project,KY464675X,RECNF,9279.741564,9.465234, , , , , , ,<Null>, , ,9279.741564,412305.6606
1360,Polygon,464875X,SF,KY Division of Mine Permits,KGS Project,KY464875X,RECNF,1545.677395,1.399436, , , , , , ,<Null>, , ,1545.677395,60959.41405
1361,Polygon,466175X,SF,KY Division of Mine Permits,KGS Project,KY466175X,RECNF,13772.30442,7.12088, , , , , , ,<Null>, , ,13772.30442,310185.5312
1362,Polygon,466575X,SF,KY Division of Mine Permits,KGS Project,KY466575X,RECNF,4387.606512,1.874851, , , , , , ,<Null>, , ,4387.606512,81668.52779
1364,Polygon,468375X,SF,KY Division of Mine Permits,KGS Project,KY468375X,RECNF,40084.37845,101.404945, , , , , , ,<Null>, , ,10445.46667,205252.61
1365,Polygon,468775X,SF,KY Division of Mine Permits,KGS Project,KY468775X,RECNF,7527.514971,3.406536, , , , , , ,<Null>, , ,7527.514971,148388.7121
1367,Polygon,469976X,SF,KY Division of Mine Permits,KGS Project,KY469976X,RECNF,5553.822199,14.601452, , , , , , ,<Null>, , ,5553.822199,636039.2784
1368,Polygon,470776X,SF,KY Division of Mine Permits,KGS Project,KY470776X,RECNF,9510.432193,5.371638, , , , , , ,<Null>, , ,9510.432193,233988.5694
1369,Polygon,472176X,SF,KY Division of Mine Permits,KGS Project,KY472176X,RECNF,16007.22363,14.907665, , , , , , ,<Null>, , ,16007.22363,649377.8742
1370,Polygon,473376X,SF,KY Division of Mine Permits,KGS Project,KY473376X,RECNF,23907.92034,10.911418, , , , , , ,<Null>, , ,23907.92034,475301.3452
1371,Polygon,474676X,SF,KY Division of Mine Permits,KGS Project,KY474676X,RECNF,16059.79554,40.7085, , , , , , ,<Null>, , ,16059.79568,1773262.409
1372,Polygon,476176X,SF,KY Division of Mine Permits,KGS Project,KY476176X,RECNF,16434.85924,53.299641, , , , , , ,<Null>, , ,16434.85924,2321732.4
1373,Polygon,476376X,SF,KY Division of Mine Permits,KGS Project,KY476376X,RECNF,1567.820426,0.683161, , , , , , ,<Null>, , ,1567.820426,29758.48381
1378,Polygon,480575X,SF,KY Division of Mine Permits,KGS Project,KY480575X,RECNF,28258.25922,12.665249, , , , , , ,<Null>, , ,28258.25922,551698.3362
1381,Polygon,481176X,SF,KY Division of Mine Permits,KGS Project,KY481176X,RECNF,27241.77263,12.325752, , , , , , ,<Null>, , ,14600.86793,278700.4566
1382,Polygon,481276X,SF,KY Division of Mine Permits,KGS Project,KY481276X,RECNF,16866.35824,17.723092, , , , , , ,<Null>, , ,16866.35824,772017.8925
1383,Polygon,482276X,SF,KY Division of Mine Permits,KGS Project,KY482276X,RECNF,25553.42035,21.267239, , , , , , ,<Null>, , ,25553.42068,926400.939
1385,Polygon,483076X,SF,KY Division of Mine Permits,KGS Project,KY483076X,RECNF,14481.70039,6.622524, , , , , , ,<Null>, , ,14481.70039,288477.0811
1387,Polygon,485476X,SF,KY Division of Mine Permits,KGS Project,KY485476X,RECNF,19516.70829,33.477521, , , , , , ,<Null>, , ,19552.98768,1358248.754
1388,Polygon,485876X,SF,KY Division of Mine Permits,KGS Project,KY485876X,RECNF,17362.70128,22.746387, , , , , , ,<Null>, , ,17362.70129,990832.6183
1389,Polygon,486676X,SF,KY Division of Mine Permits,KGS Project,KY486676X,RECNF,6311.876901,9.211586, , , , , , ,<Null>, , ,4436.126072,81435.13905
1390,Polygon,487076X,SF,KY Division of Mine Permits,KGS Project,KY487076X,RECNF,22816.81458,42.93191, , , , , , ,<Null>, , ,22816.81458,1870113.901
1391,Polygon,487476X,SF,KY Division of Mine Permits,KGS Project,KY487476X,RECNF,4147.258803,3.086109, , , , , , ,<Null>, , ,4147.258803,134430.8954
1392,Polygon,487576X,SF,KY Division of Mine Permits,KGS Project,KY487576X,RECNF,14673.04121,53.573551, , , , , , ,<Null>, , ,14613.54938,2321749.157
1394,Polygon,489276X,SF,KY Division of Mine Permits,KGS Project,KY489276X,RECNF,9578.542009,4.363816, , , , , , ,<Null>, , ,9578.542009,190087.7886
1395,Polygon,489976X,SF,KY Division of Mine Permits,KGS Project,KY489976X,RECNF,11353.33895,6.96129, , , , , , ,<Null>, , ,11353.33895,303233.7627
1396,Polygon,492076X,SF,KY Division of Mine Permits,KGS Project,KY492076X,RECNF,3663.175773,9.729032, , , , , , ,<Null>, , ,3663.175774,423796.6644
1398,Polygon,496776X,SF,KY Division of Mine Permits,KGS Project,KY496776X,RECNF,37274.07968,19.149321, , , , , , ,<Null>, , ,37274.07968,834144.4196
1407,Polygon,4983440,SF,KY Division of Mine Permits,KGS Project,KY4983440,RECNF,1036.065041,1.278367, , , , , , ,<Null>, , ,1036.065041,55685.67839
1455,Polygon,500176X,SF,KY Division of Mine Permits,KGS Project,KY500176X,RECNF,3631.524018,1.579472, , , , , , ,<Null>, , ,3631.524018,68801.78282
1456,Polygon,500276X,SF,KY Division of Mine Permits,KGS Project,KY500276X,RECNF,9553.259775,6.041585, , , , , , ,<Null>, , ,9553.259774,263171.4642
1460,Polygon,502476X,SF,KY Division of Mine Permits,KGS Project,KY502476X,RECNF,7724.865486,3.951812, , , , , , ,<Null>, , ,7724.865486,172140.9385
1461,Polygon,503276X,SF,KY Division of Mine Permits,KGS Project,KY503276X,RECNF,9004.128601,6.695355, , , , , , ,<Null>, , ,9004.128601,291649.6951
1462,Polygon,504176X,SF,KY Division of Mine Permits,KGS Project,KY504176X,RECNF,52408.62506,307.403143, , , , , , ,<Null>, , ,52408.62506,13390480.74
1463,Polygon,504876X,SF,KY Division of Mine Permits,KGS Project,KY504876X,RECNF,4612.483252,7.769201, , , , , , ,<Null>, , ,4612.483251,338426.3807
1464,Polygon,505576X,SF,KY Division of Mine Permits,KGS Project,KY505576X,RECNF,17319.41425,21.893375, , , , , , ,<Null>, , ,17319.41425,953675.4319
1466,Polygon,507976X,SF,KY Division of Mine Permits,KGS Project,KY507976X,RECNF,14669.4276,11.428579, , , , , , ,<Null>, , ,14669.4276,497828.8829
1471,Polygon,516876X,SF,KY Division of Mine Permits,KGS Project,KY516876X,RECNF,34729.4298,15.783248, , , , , , ,<Null>, , ,34729.4298,687518.2639
1473,Polygon,518676X,SF,KY Division of Mine Permits,KGS Project,KY518676X,RECNF,37356.10062,21.096266, , , , , , ,<Null>, , ,37356.10062,918953.3703
1474,Polygon,5191,SF,KY Division of Mine Permits,KGS Project,KY5191,RECNF,3437.37943,1.495725, , , , , , ,<Null>, , ,3437.37943,65153.75803
1475,Polygon,521376X,SF,KY Division of Mine Permits,KGS Project,KY521376X,RECNF,6393.686599,2.847065, , , , , , ,<Null>, , ,6393.686599,124018.0807
1476,Polygon,524376X,SF,KY Division of Mine Permits,KGS Project,KY524376X,RECNF,23309.16326,41.238951, , , , , , ,<Null>, , ,23309.16326,1796368.74
1477,Polygon,524576X,SF,KY Division of Mine Permits,KGS Project,KY524576X,RECNF,10280.13931,5.997484, , , , , , ,<Null>, , ,10280.13931,261250.3354
1483,Polygon,528376X,SF,KY Division of Mine Permits,KGS Project,KY528376X,RECNF,18237.0619,38.106683, , , , , , ,<Null>, , ,16284.82656,1088919.604
1484,Polygon,528576X,SF,KY Division of Mine Permits,KGS Project,KY528576X,RECNF,7288.395675,5.795757, , , , , , ,<Null>, , ,7288.395675,252463.1796
1485,Polygon,528676X,SF,KY Division of Mine Permits,KGS Project,KY528676X,RECNF,12420.34888,9.259327, , , , , , ,<Null>, , ,4489.025911,88343.15117
1486,Polygon,528876X,SF,KY Division of Mine Permits,KGS Project,KY528876X,RECNF,10734.4793,4.864497, , , , , , ,<Null>, , ,10734.4793,211897.4787
1488,Polygon,530676X,SF,KY Division of Mine Permits,KGS Project,KY530676X,RECNF,33044.43798,68.247813, , , , , , ,<Null>, , ,5270.157076,179072.6049
1489,Polygon,530776X,SF,KY Division of Mine Permits,KGS Project,KY530776X,RECNF,9594.164553,9.725567, , , , , , ,<Null>, , ,9594.164553,423645.6991
1490,Polygon,530876X,SF,KY Division of Mine Permits,KGS Project,KY530876X,RECNF,14083.54582,16.246727, , , , , , ,<Null>, , ,14083.54582,707707.5016
1491,Polygon,531376X,SF,KY Division of Mine Permits,KGS Project,KY531376X,RECNF,5438.335984,2.424721, , , , , , ,<Null>, , ,5438.335984,105620.869
1492,Polygon,533076X,SF,KY Division of Mine Permits,KGS Project,KY533076X,RECNF,7658.943741,19.185543, , , , , , ,<Null>, , ,7658.943741,835722.2848
1493,Polygon,534276X,SF,KY Division of Mine Permits,KGS Project,KY534276X,RECNF,42717.88832,73.470355, , , , , , ,<Null>, , ,42717.88832,3200368.661
1495,Polygon,536276X,SF,KY Division of Mine Permits,KGS Project,KY536276X,RECNF,6070.56934,2.755617, , , , , , ,<Null>, , ,6070.56934,120034.6935
1496,Polygon,537076X,SF,KY Division of Mine Permits,KGS Project,KY537076X,RECNF,38093.38828,71.397287, , , , , , ,<Null>, , ,8306.406403,162509.3788
1498,Polygon,539076X,SF,KY Division of Mine Permits,KGS Project,KY539076X,RECNF,4331.509968,6.213519, , , , , , ,<Null>, , ,4331.509968,270660.9202
1499,Polygon,543676X,SF,KY Division of Mine Permits,KGS Project,KY543676X,RECNF,4202.30505,3.742457, , , , , , ,<Null>, , ,2527.695444,96422.06165
1503,Polygon,546176X,SF,KY Division of Mine Permits,KGS Project,KY546176X,RECNF,5969.175065,5.233197, , , , , , ,<Null>, , ,5969.175065,227958.0426
1504,Polygon,546276X,SF,KY Division of Mine Permits,KGS Project,KY546276X,RECNF,10615.02286,10.272976, , , , , , ,<Null>, , ,10615.02286,447490.8544
1507,Polygon,548376X,SF,KY Division of Mine Permits,KGS Project,KY548376X,RECNF,54637.76577,40.844482, , , , , , ,<Null>, , ,54637.76577,1779185.637
1509,Polygon,548576X,SF,KY Division of Mine Permits,KGS Project,KY548576X,RECNF,11253.34159,5.125944, , , , , , ,<Null>, , ,11253.34159,223286.1414
1511,Polygon,551076X,SF,KY Division of Mine Permits,KGS Project,KY551076X,RECNF,23851.82228,30.166704, , , , , , ,<Null>, , ,23851.82228,1314061.716
1513,Polygon,551676X,SF,KY Division of Mine Permits,KGS Project,KY551676X,RECNF,10483.71316,4.782359, , , , , , ,<Null>, , ,10483.71316,208319.5788
1514,Polygon,552576X,SF,KY Division of Mine Permits,KGS Project,KY552576X,RECNF,3746.386174,20.345106, , , , , , ,<Null>, , ,3746.386174,886232.8047
1517,Polygon,554276X,SF,KY Division of Mine Permits,KGS Project,KY554276X,RECNF,31899.96847,24.037129, , , , , , ,<Null>, , ,24398.32358,640035.1257
1518,Polygon,555576X,SF,KY Division of Mine Permits,KGS Project,KY555576X,RECNF,24081.18819,25.890133, , , , , , ,<Null>, , ,24081.18819,1127774.193
1519,Polygon,560876X,SF,KY Division of Mine Permits,KGS Project,KY560876X,RECNF,6457.310831,5.420681, , , , , , ,<Null>, , ,6457.310831,236124.8814
1520,Polygon,566076X,SF,KY Division of Mine Permits,KGS Project,KY566076X,RECNF,13822.21966,6.352586, , , , , , ,<Null>, , ,13822.21966,276718.6247
1521,Polygon,566476X,SF,KY Division of Mine Permits,KGS Project,KY566476X,RECNF,7922.772465,7.459385, , , , , , ,<Null>, , ,7922.772465,324930.7835
1522,Polygon,569276X,SF,KY Division of Mine Permits,KGS Project,KY569276X,RECNF,21597.7123,24.164766, , , , , , ,<Null>, , ,21597.7123,1052617.194
1525,Polygon,570176X,SF,KY Division of Mine Permits,KGS Project,KY570176X,RECNF,20609.38018,15.512076, , , , , , ,<Null>, , ,20609.38018,675706.0357
1531,Polygon,576276X,SF,KY Division of Mine Permits,KGS Project,KY576276X,RECNF,6819.793546,13.631256, , , , , , ,<Null>, , ,6819.793546,593777.5829
1533,Polygon,579576X,SF,KY Division of Mine Permits,KGS Project,KY579576X,RECNF,10104.46225,9.767403, , , , , , ,<Null>, , ,10104.46225,425468.0729
1534,Polygon,584776X,SF,KY Division of Mine Permits,KGS Project,KY584776X,RECNF,11529.28405,15.195137, , , , , , ,<Null>, , ,11529.28404,661900.1584
1536,Polygon,585776X,SF,KY Division of Mine Permits,KGS Project,KY585776X,RECNF,6706.176362,11.117669, , , , , , ,<Null>, , ,6706.176362,484285.6515
1538,Polygon,587076X,SF,KY Division of Mine Permits,KGS Project,KY587076X,RECNF,32323.64274,14.474882, , , , , , ,<Null>, , ,32323.64274,630525.8411
1545,Polygon,592276X,SF,KY Division of Mine Permits,KGS Project,KY592276X,RECNF,36181.19577,16.561781, , , , , , ,<Null>, , ,34810.96054,695609.9453
1546,Polygon,592877X,SF,KY Division of Mine Permits,KGS Project,KY592877X,RECNF,5382.90975,2.438921, , , , , , ,<Null>, , ,5382.90975,106239.3996
1551,Polygon,596177X,SF,KY Division of Mine Permits,KGS Project,KY596177X,RECNF,27133.29555,99.500508, , , , , , ,<Null>, , ,13338.78262,497536.0348
1552,Polygon,598177,SF,KY Division of Mine Permits,KGS Project,KY598177,RECNF,7134.956911,3.092393, , , , , , ,<Null>, , ,7134.957472,134704.5855
1557,Polygon,603077X,SF,KY Division of Mine Permits,KGS Project,KY603077X,RECNF,23898.03758,31.791355, , , , , , ,<Null>, , ,5352.696211,610560.0706
1562,Polygon,610377X,SF,KY Division of Mine Permits,KGS Project,KY610377X,RECNF,7344.535797,11.363809, , , , , , ,<Null>, , ,7343.303103,482264.3852
1569,Polygon,621677X,SF,KY Division of Mine Permits,KGS Project,KY621677X,RECNF,12442.65683,8.535282, , , , , , ,<Null>, , ,12442.65683,371796.886
1571,Polygon,624077X,SF,KY Division of Mine Permits,KGS Project,KY624077X,RECNF,15640.23712,12.950844, , , , , , ,<Null>, , ,15640.23712,564138.6326
1572,Polygon,625277X,SF,KY Division of Mine Permits,KGS Project,KY625277X,RECNF,20106.65888,15.581694, , , , , , ,<Null>, , ,20106.65888,678738.5555
1573,Polygon,626077X,SF,KY Division of Mine Permits,KGS Project,KY626077X,RECNF,16490.55636,20.525666, , , , , , ,<Null>, , ,16490.55636,894097.9904
1574,Polygon,629577X,SF,KY Division of Mine Permits,KGS Project,KY629577X,RECNF,30040.6477,63.238425, , , , , , ,<Null>, , ,18647.71076,1568007.863
1575,Polygon,630677X,SF,KY Division of Mine Permits,KGS Project,KY630677X,RECNF,9647.254493,21.607137, , , , , , ,<Null>, , ,9647.254493,941206.9011
1577,Polygon,634077X,SF,KY Division of Mine Permits,KGS Project,KY634077X,RECNF,6434.034873,9.089221, , , , , , ,<Null>, , ,6434.034873,395926.4397
1578,Polygon,635577X,SF,KY Division of Mine Permits,KGS Project,KY635577X,RECNF,12511.56856,26.357775, , , , , , ,<Null>, , ,12511.56856,1148144.702
1592,Polygon,6365074,SF,KY Division of Mine Permits,KGS Project,KY6365074,RECNF,838.382916,0.779802, , , , , , ,<Null>, , ,838.382916,33968.19625
1602,Polygon,639977X,SF,KY Division of Mine Permits,KGS Project,KY639977X,RECNF,22588.63807,61.995146, , , , , , ,<Null>, , ,16998.57514,1635508.405
